CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D
031728,13,026,02,02,08,-09,+57.11022,-120.58721,02.0,06,052,3
031728,13,026,10,02,36,-13,+57.09896,-120.59914,01.9,05,052,3
031728,13,026,18,01,13,-00,+57.09206,-120.59791,02.1,06,042,3
031728,13,027,02,02,03,-07,+57.09227,-120.59742,01.7,06,059,3
031728,13,027,10,01,56,-15,+57.09503,-120.58883,01.1,06,042,3
031728,13,027,18,01,22,-17,+57.10302,-120.59442,01.6,05,047,3
031728,13,028,02,01,08,-15,+57.10257,-120.59729,02.4,06,047,3
031728,13,028,10,02,22,-17,+57.10243,-120.59739,03.3,03,060,2
031728,13,028,18,01,13,-15,+57.10268,-120.59647,01.2,07,047,3
031728,13,029,10,03,00,-13,+57.10237,-120.59634,00.9,09,052,3
031728,13,029,18,02,11,-13,+57.09893,-120.59687,01.5,07,055,3
031728,13,030,02,01,01,-09,+57.09901,-120.59675,02.1,06,047,3
031728,13,030,10,01,09,-15,+57.09827,-120.59545,00.9,09,047,3
031728,13,030,18,01,38,-15,+57.06678,-120.59789,01.2,07,047,3
031728,13,031,02,01,04,-09,+57.06454,-120.59730,02.3,05,037,3
031728,13,031,10,01,00,-07,+57.06467,-120.59780,01.6,06,047,3
031728,13,031,18,01,55,-08,+57.04725,-120.57814,01.0,09,048,3
031728,13,032,02,01,00,-06,+57.05621,-120.58315,01.0,07,037,3
031728,13,032,10,01,10,-03,+57.05631,-120.58241,01.4,09,043,3
031728,13,033,02,03,00,-02,+57.06443,-120.60931,01.2,06,055,3
031728,13,033,10,01,53,-02,+57.05204,-120.61341,02.4,04,048,3
031728,13,033,18,01,13,+02,+57.04895,-120.62915,02.1,04,042,3
031728,13,034,02,01,01,+00,+57.04894,-120.62913,01.2,06,047,3
031728,13,034,10,02,13,-09,+57.04894,-120.62705,03.2,07,053,3
031728,13,035,02,03,00,+02,+57.03725,-120.69242,02.2,06,053,3
031728,13,035,10,01,25,+01,+57.03733,-120.69373,01.1,06,043,3
031728,13,035,18,02,34,+00,+57.03267,-120.63933,01.9,04,052,3
031728,13,036,02,01,10,-10,+57.03755,-120.63318,02.1,05,042,3
031728,13,036,10,01,10,-10,+57.03778,-120.63309,02.5,05,042,3
031728,13,036,18,02,13,-02,+57.03461,-120.60948,00.9,09,053,3
031728,13,037,02,02,18,-02,+57.03429,-120.60507,02.2,04,060,2
031728,13,037,10,01,70,-04,+57.03966,-120.58489,01.9,05,047,3
031728,13,037,18,02,15,-03,+56.98764,-120.55405,01.0,08,052,3
031728,13,038,02,01,01,+01,+56.98728,-120.55304,01.0,07,042,3
031728,13,038,10,01,30,-07,+56.98770,-120.55256,02.0,05,047,3
031728,13,038,18,01,47,-05,+56.93081,-120.56723,01.4,06,047,3
031728,13,039,02,01,00,-07,+56.92213,-120.56196,01.4,06,047,3
031728,13,039,10,01,18,-06,+56.92218,-120.56214,01.5,06,042,3
031728,13,039,18,02,11,+01,+56.91800,-120.56317,03.3,05,047,3
031728,13,040,02,02,18,+00,+56.91773,-120.56433,02.2,04,048,3
031728,13,040,10,02,57,-00,+56.91442,-120.57510,01.5,07,053,3
031728,13,040,18,02,29,+01,+56.91158,-120.57215,02.6,05,058,3
031728,13,041,02,01,01,-03,+56.91543,-120.56307,01.4,05,052,3
031728,13,041,10,01,05,+00,+56.91546,-120.56316,01.9,08,042,3
031728,13,041,18,01,00,+03,+56.91778,-120.56267,00.9,08,042,3
031728,13,042,02,02,10,+00,+56.91782,-120.56245,01.2,06,059,3
031728,13,042,10,01,08,+01,+56.91852,-120.56079,02.1,06,042,3
031728,13,042,18,02,13,+03,+56.91834,-120.56129,01.3,06,059,3
031728,13,043,02,01,01,+01,+56.91852,-120.56189,01.4,05,042,3
031728,13,043,10,02,22,+00,+56.91890,-120.55935,01.2,07,060,2
031728,13,043,18,01,12,+03,+56.91915,-120.55963,02.9,05,047,3
031728,13,044,02,01,09,-00,+56.92477,-120.56060,01.1,06,042,3
031728,13,044,10,02,12,-01,+56.92487,-120.55951,01.5,07,047,3
031728,13,044,18,02,18,-02,+56.92543,-120.55931,02.3,07,054,3
031728,13,045,02,01,04,-04,+56.92551,-120.55925,01.1,06,042,3
031728,13,045,18,03,25,+00,+56.93155,-120.55593,02.4,05,052,3
031728,13,046,02,02,18,+01,+56.93059,-120.55849,01.5,05,052,3
031728,13,046,10,01,00,+04,+56.93022,-120.55879,01.9,07,042,3
031728,13,046,18,02,31,+04,+56.93043,-120.56395,02.7,05,054,3
031728,13,047,10,03,07,+04,+56.92758,-120.55975,02.0,07,053,3
031728,13,047,18,01,00,+06,+56.93156,-120.56099,01.3,09,047,3
031728,13,048,02,01,01,+01,+56.93171,-120.56106,01.1,06,042,3
031728,13,048,10,02,09,-02,+56.93164,-120.56118,02.1,08,052,3
031728,13,048,18,01,00,+02,+56.93176,-120.56081,02.0,05,042,3
031728,13,049,02,01,35,-04,+56.93176,-120.54724,01.2,05,042,3
031728,13,049,10,02,30,-02,+56.97624,-120.53141,07.5,03,060,2
031728,13,049,18,01,00,+05,+56.97645,-120.52894,01.3,06,047,3
031728,13,050,02,02,07,+00,+56.97666,-120.52904,02.0,04,060,2
031728,13,050,18,02,14,-01,+57.02071,-120.48549,03.3,05,042,3
031728,13,051,02,01,06,-08,+57.02069,-120.48591,02.1,04,042,3
031728,13,051,18,03,02,+05,+57.04434,-120.49742,03.7,05,044,3
031728,13,052,02,01,03,+00,+57.04368,-120.49697,01.3,06,042,3
031728,13,052,10,01,00,-01,+57.04396,-120.49742,00.9,09,047,3
031728,13,052,18,02,26,+04,+57.04520,-120.49803,02.2,05,060,3
031728,13,053,02,01,00,-03,+57.04529,-120.49837,01.4,06,047,3
031728,13,053,10,01,26,-01,+57.04516,-120.50032,01.1,07,047,3
031728,13,054,02,03,24,-09,+57.05537,-120.49411,01.3,05,048,3
031728,13,054,10,01,13,-07,+57.05579,-120.49520,01.9,06,052,3
031728,13,054,18,01,14,-00,+57.05572,-120.49517,01.6,07,047,3
031728,13,055,02,01,11,-06,+57.05743,-120.49225,01.9,04,047,3
031728,13,055,10,01,12,-04,+57.05896,-120.49068,01.4,07,047,3
031728,13,055,18,01,28,+01,+57.05975,-120.48907,01.5,07,047,3
031728,13,056,10,03,12,-04,+57.06016,-120.49071,02.0,06,052,3
031728,13,056,18,02,07,+05,+57.06001,-120.49047,02.3,05,052,3
031728,13,057,02,01,04,-04,+57.06007,-120.49079,01.7,04,042,3
031728,13,057,10,02,04,-05,+57.05999,-120.49063,01.0,08,052,3
031728,13,057,18,01,64,-00,+57.05897,-120.49080,02.2,05,043,3
031728,13,058,02,02,05,-02,+57.05931,-120.49125,01.2,06,052,3
031728,13,058,10,02,11,-02,+57.05987,-120.49085,02.0,06,054,3
031728,13,059,10,04,00,-02,+57.06124,-120.46828,01.1,08,047,3
031728,13,059,18,02,12,+02,+57.06098,-120.46874,02.1,05,054,3
031728,13,060,10,03,00,+01,+57.05688,-120.47546,01.9,07,052,3
031728,13,061,02,03,00,-01,+57.05313,-120.48807,01.3,05,038,3
031728,13,061,10,02,01,-06,+57.05375,-120.49336,01.0,08,053,3
031728,13,061,18,01,15,+04,+57.05437,-120.49540,02.0,05,042,3
031728,13,062,02,01,14,-02,+57.05517,-120.49433,01.5,05,047,3
031728,13,063,02,04,02,-01,+57.05915,-120.49149,01.4,06,052,3
031728,13,063,10,01,18,-01,+57.05998,-120.49114,01.8,06,047,3
031728,13,063,18,01,14,+03,+57.05923,-120.49135,01.7,06,047,3
031728,13,064,02,01,01,-01,+57.05925,-120.49137,01.7,05,047,3
031728,13,064,10,01,19,-04,+57.05933,-120.49071,01.5,07,042,3
031728,13,064,18,01,09,+02,+57.05959,-120.49087,01.6,07,047,3
031728,13,065,02,01,35,-09,+57.06090,-120.49166,02.2,04,042,3
031728,13,065,10,01,04,-04,+57.06028,-120.49079,01.9,07,047,3
031728,13,065,18,01,02,-00,+57.05969,-120.48950,01.2,08,047,3
031728,13,066,10,02,00,-04,+57.05944,-120.48982,01.9,05,037,3
031728,13,066,18,01,13,-00,+57.05976,-120.48992,01.7,06,043,3
031728,13,067,02,01,46,-15,+57.07055,-120.47927,02.2,04,037,3
031728,13,067,10,01,00,-03,+57.07038,-120.47867,01.3,06,037,3
031728,13,067,18,01,00,+03,+57.07238,-120.48387,01.1,07,042,3
031728,13,068,02,02,29,-04,+57.06034,-120.49030,03.1,04,052,3
031728,13,068,10,01,00,-01,+57.05951,-120.48985,01.3,07,042,3
031728,13,069,02,03,00,+03,+57.07391,-120.58016,03.0,03,060,2
031728,13,069,10,01,42,+02,+57.08312,-120.59497,02.6,04,052,3
031728,13,069,18,02,12,+05,+57.09100,-120.62345,01.2,08,053,3
031728,13,070,02,02,00,+05,+57.09106,-120.62400,01.8,06,052,3
031728,13,070,10,01,00,+02,+57.09100,-120.62345,02.0,06,042,3
031728,13,070,18,01,03,+03,+57.09125,-120.62364,01.1,07,042,3
031728,13,071,02,01,00,-00,+57.09121,-120.62398,01.9,06,042,3
031728,13,071,10,01,73,-08,+57.09503,-120.62992,02.1,06,042,3
031728,13,071,18,01,72,-11,+57.13118,-120.65702,01.0,08,047,3
031728,13,072,02,01,17,-09,+57.15493,-120.66970,02.1,05,042,3
031728,13,072,10,01,01,-10,+57.15638,-120.66899,00.8,09,047,3
031728,13,072,18,02,00,-04,+57.15629,-120.66889,00.0,00,060,3
031728,13,073,02,02,22,-10,+57.16910,-120.68960,02.2,04,060,2
031728,13,073,10,01,01,-09,+57.16921,-120.68991,02.6,04,047,3
031728,13,073,18,01,71,-09,+57.17748,-120.70555,01.1,08,047,3
031728,13,074,10,03,03,-06,+57.17852,-120.69910,01.0,09,052,3
031728,13,074,18,01,19,-05,+57.17852,-120.69900,02.0,05,042,3
031728,13,075,02,01,22,-09,+57.17865,-120.69883,02.0,06,042,3
031728,13,075,10,02,10,-07,+57.17852,-120.69838,01.4,06,048,3
031728,13,075,18,01,14,-02,+57.17852,-120.69895,01.4,06,052,3
031728,13,076,02,01,09,-02,+57.17886,-120.69850,01.9,06,042,3
031728,13,076,10,01,01,-08,+57.17856,-120.69786,01.2,08,042,3
031728,13,076,18,01,16,-04,+57.17851,-120.69802,02.3,05,037,3
031728,13,077,02,01,18,-18,+57.17792,-120.69805,01.9,05,047,3
031728,13,077,10,01,01,-09,+57.17816,-120.69822,01.2,08,037,3
031728,13,077,18,01,08,-01,+57.17755,-120.69799,02.3,07,047,3
031728,13,078,02,01,25,-11,+57.17745,-120.69802,01.3,07,047,3
031728,13,078,10,02,09,-04,+57.17707,-120.69807,01.3,06,052,3
031728,13,078,18,02,27,+05,+57.17685,-120.69767,02.4,07,052,3
031728,13,079,02,02,17,-02,+57.17716,-120.69789,02.3,05,052,3
031728,13,079,10,01,55,-05,+57.18506,-120.69767,01.5,06,042,3
031728,13,079,18,01,03,-05,+57.18096,-120.70287,02.3,05,042,3
031728,13,080,02,01,21,-10,+57.18102,-120.70275,02.4,05,042,3
031728,13,080,10,02,01,-08,+57.18154,-120.70131,02.1,06,052,3
031728,13,080,18,01,01,+01,+57.18146,-120.70143,00.9,09,043,3
031728,13,081,18,03,00,+05,+57.18147,-120.70162,00.9,09,048,3
031728,13,082,02,02,13,-09,+57.17622,-120.69857,03.0,04,060,2
031728,13,082,10,02,16,-00,+57.15884,-120.68175,01.0,08,048,3
031728,13,082,18,01,09,+03,+57.16930,-120.69140,02.2,05,052,3
031728,13,083,02,02,14,-07,+57.16953,-120.69107,02.9,05,055,3
031728,13,083,10,02,12,-01,+57.16926,-120.69158,01.2,06,049,3
031728,13,083,18,02,13,+10,+57.16883,-120.69285,02.8,05,051,3
031728,13,084,02,02,06,-04,+57.16885,-120.69316,02.0,04,060,2
031728,13,084,10,01,00,+02,+57.16874,-120.69290,01.3,07,047,3
031728,13,084,18,01,00,+08,+57.16868,-120.68978,01.1,07,042,3
031728,13,085,02,01,21,-00,+57.16861,-120.69010,02.6,05,047,3
031728,13,085,10,01,00,+05,+57.16836,-120.69049,01.4,07,042,3
031728,13,085,18,02,19,+09,+57.16773,-120.69186,02.3,05,047,3
031728,13,086,02,01,00,-00,+57.16781,-120.69226,01.2,07,047,3
031728,13,086,10,02,00,+11,+57.16792,-120.69179,01.9,06,046,3
031728,13,086,18,01,00,+09,+57.16786,-120.69288,01.1,07,047,3
031728,13,087,02,01,00,+00,+57.16787,-120.69292,00.9,09,047,3
031728,13,087,18,03,27,+05,+57.12501,-120.64575,03.2,03,060,2
031728,13,088,02,01,00,-00,+57.12577,-120.64546,01.2,06,047,3
031728,13,088,10,01,03,+03,+57.11110,-120.63869,01.5,06,037,3
031728,13,088,18,01,10,+05,+57.09543,-120.63268,01.4,07,042,3
031728,13,089,02,02,17,-00,+57.09506,-120.63325,02.1,04,060,2
031728,13,089,10,02,02,+06,+57.09519,-120.63311,01.4,07,057,3
031728,13,090,02,03,27,+02,+57.09539,-120.63257,01.5,06,047,3
031728,13,090,18,03,14,+10,+57.09545,-120.63253,03.1,05,052,3
031728,13,091,02,02,02,+03,+57.09633,-120.63010,01.0,09,052,3
031728,13,091,10,02,01,+06,+57.09604,-120.63074,01.2,06,052,3
031728,13,092,10,04,48,+02,+57.04640,-120.60935,03.7,03,060,2
031728,13,093,02,02,02,+00,+57.06475,-120.61678,01.1,07,042,3
031728,13,093,10,01,03,+02,+57.06470,-120.61682,02.4,05,042,3
031728,13,093,18,02,12,+05,+57.08602,-120.62661,01.9,05,060,2
031728,13,094,02,01,00,+03,+57.08607,-120.62654,01.0,09,052,3
031728,13,095,02,04,01,-08,+57.06481,-120.61679,01.1,07,052,3
031728,13,095,10,01,10,-06,+57.06468,-120.61671,01.7,07,047,3
031728,13,095,18,01,06,-02,+57.06465,-120.61688,01.5,06,042,3
031728,13,096,02,01,12,-04,+57.06464,-120.61692,01.7,05,038,3
031728,13,096,10,01,55,+01,+57.05064,-120.61483,03.4,04,052,3
031728,13,096,18,01,00,+05,+57.03498,-120.58823,01.4,08,047,3
031728,13,097,02,01,15,+00,+57.03376,-120.58467,01.0,08,037,3
031728,13,097,10,01,33,-02,+57.03465,-120.57854,02.5,06,047,3
031728,13,097,18,01,11,+05,+56.95704,-120.56084,02.3,04,047,3
031728,13,098,02,01,05,-01,+56.95108,-120.56055,02.5,05,042,3
031728,13,098,10,02,00,+01,+56.95180,-120.56020,03.2,04,060,2
031728,13,098,18,01,15,+06,+56.89984,-120.60652,01.7,06,047,3
031728,13,099,02,01,58,-03,+56.82249,-120.55196,01.4,06,047,3
031728,13,099,10,02,26,+06,+56.86902,-120.58467,01.1,07,059,3
031728,13,099,18,01,00,+12,+56.86940,-120.58462,01.4,08,042,3
031728,13,100,02,02,00,+05,+56.86590,-120.58980,01.0,08,052,3
031728,13,100,10,02,01,+16,+56.86960,-120.58474,01.4,06,060,2
031728,13,100,18,01,00,+09,+56.86936,-120.58454,01.4,09,052,3
031728,13,101,02,02,12,+03,+56.86701,-120.59004,01.7,05,052,3
031728,13,101,10,02,06,+10,+56.86705,-120.59022,02.7,05,054,3
031728,13,101,18,01,01,+07,+56.86707,-120.59058,02.3,06,037,3
031728,13,102,02,02,03,-02,+56.86698,-120.59018,00.8,09,052,3
031728,13,102,18,02,23,+04,+56.87529,-120.54411,02.4,05,038,3
031728,13,103,02,02,11,+06,+56.87575,-120.54371,01.6,05,049,3
031728,13,103,10,02,00,+07,+56.87302,-120.55719,00.0,00,060,3
031728,13,103,18,01,00,+06,+56.87881,-120.55677,01.3,08,047,3
031728,13,104,02,02,17,-00,+56.87247,-120.55696,01.5,06,060,3
031728,13,104,10,01,56,+01,+56.86900,-120.55709,01.3,06,047,3
031728,13,104,18,01,20,+05,+56.87244,-120.55611,03.4,05,042,3
031728,13,105,02,01,00,+03,+56.87237,-120.55622,01.2,06,047,3
031728,13,105,10,01,13,+05,+56.87760,-120.55558,01.2,07,047,3
031728,13,105,18,01,00,+04,+56.87253,-120.55709,01.3,08,042,3
031728,13,106,00,01,00,+04,+56.87258,-120.55757,01.0,08,052,3
031728,13,106,04,01,02,+01,+56.87286,-120.55718,01.3,07,052,3
031728,13,106,12,01,11,+17,+56.87246,-120.55754,01.9,06,047,3
031728,13,106,16,01,19,+08,+56.86850,-120.55550,00.9,09,053,3
031728,13,106,20,01,11,+05,+56.86868,-120.55502,01.0,08,052,3
031728,13,107,00,01,00,+02,+56.87259,-120.55697,01.0,08,052,3
031728,13,107,04,01,48,-00,+56.86583,-120.59790,01.4,06,042,3
031728,13,107,08,01,07,+02,+56.86166,-120.56485,00.9,09,047,3
031728,13,107,12,01,40,+07,+56.86174,-120.55692,03.1,04,042,3
031728,13,107,16,01,09,+08,+56.86583,-120.58382,01.8,05,047,3
031728,13,107,20,01,11,+05,+56.86586,-120.58375,04.8,05,060,2
031728,13,108,00,01,13,+05,+56.86626,-120.58327,02.4,05,052,3
031728,13,108,04,01,06,+02,+56.86618,-120.58325,01.5,07,037,3
031728,13,108,08,01,07,+04,+56.87705,-120.59138,03.0,05,047,3
031728,13,108,12,01,15,+14,+56.87716,-120.58638,01.0,08,037,3
031728,13,108,16,01,00,+10,+56.87553,-120.58663,00.0,00,060,3
031728,13,108,20,01,00,+04,+56.87515,-120.58699,01.1,07,052,3
031728,13,109,00,01,12,+05,+56.87519,-120.58675,01.9,06,037,3
031728,13,109,04,01,00,+04,+56.87510,-120.58675,00.9,09,050,3
031728,13,109,08,01,20,+02,+56.87530,-120.58702,01.5,06,047,3
031728,13,109,12,01,15,+05,+56.87532,-120.58738,01.8,05,047,3
031728,13,109,16,01,19,+05,+56.87483,-120.58840,04.4,04,047,3
031728,13,110,00,01,03,+02,+56.87602,-120.58837,01.4,08,042,3
031728,13,110,04,01,00,-00,+56.87611,-120.58847,01.0,09,053,3
031728,13,110,08,01,00,-01,+56.87609,-120.58835,01.0,09,043,3
031728,13,110,12,01,22,+01,+56.87620,-120.58925,01.0,08,048,3
031728,13,110,16,01,02,+10,+56.87615,-120.58924,01.0,09,053,3
031728,13,110,20,01,20,+00,+56.87576,-120.58959,01.0,08,047,3
031728,13,111,00,01,00,-04,+56.87575,-120.58932,00.9,09,052,3
031728,13,111,04,01,03,-07,+56.87524,-120.58761,00.8,09,052,3
031728,13,111,08,01,22,-03,+56.87500,-120.58638,02.4,05,052,3
031728,13,112,00,03,12,-00,+56.86774,-120.58690,02.0,06,052,3
031728,13,112,04,01,08,-04,+56.86898,-120.58528,01.0,07,047,3
031728,13,112,08,01,10,+05,+56.87997,-120.60122,00.0,00,060,3
031728,13,112,12,01,26,+17,+56.87390,-120.61866,01.4,07,052,3
031728,13,112,16,01,14,+15,+56.87389,-120.60484,02.2,05,052,3
031728,13,112,20,01,11,+06,+56.87020,-120.59680,01.8,05,052,3
031728,13,113,00,01,04,+03,+56.87229,-120.58448,00.9,09,042,3
031728,13,113,04,01,20,-01,+56.87150,-120.58441,01.4,04,048,3
031728,13,113,08,01,03,+10,+56.87712,-120.58768,01.6,06,047,3
031728,13,113,12,01,23,+15,+56.88391,-120.59141,02.0,05,047,3
031728,13,113,16,01,15,+19,+56.87755,-120.58763,02.3,06,053,3
031728,13,113,20,01,01,+09,+56.87738,-120.58714,02.5,04,060,2
031728,13,114,00,01,06,+01,+56.87713,-120.58708,03.7,04,057,3
031728,13,114,04,01,00,+02,+56.88183,-120.60162,01.5,05,037,3
031728,13,114,08,01,02,+06,+56.88172,-120.60227,01.1,08,037,3
031728,13,114,12,01,03,+15,+56.88608,-120.59440,01.5,06,037,3
031728,13,114,16,01,00,+18,+56.87738,-120.58656,02.1,08,047,3
031728,13,114,20,01,00,+08,+56.87744,-120.58927,01.6,06,052,3
031728,13,115,00,01,00,+08,+56.87865,-120.58611,01.0,08,047,3
031728,13,115,04,01,01,+06,+56.87952,-120.58708,01.7,08,047,3
031728,13,115,08,01,06,+06,+56.87734,-120.59062,01.2,07,047,3
031728,13,115,12,01,27,+20,+56.87887,-120.58656,04.8,04,060,2
031728,13,115,16,01,02,+16,+56.87970,-120.58704,01.0,08,047,3
031728,13,115,20,01,01,+10,+56.87991,-120.58711,02.2,04,052,3
031728,13,116,00,01,00,+09,+56.87969,-120.58744,01.8,06,047,3
031728,13,116,04,01,01,+05,+56.87975,-120.58818,01.1,07,052,3
031728,13,116,08,01,00,+07,+56.88011,-120.58923,02.4,05,042,3
031728,13,116,12,01,00,+14,+56.88192,-120.60156,01.4,05,060,3
031728,13,116,16,01,01,+13,+56.87924,-120.59562,01.4,06,047,3
031728,13,116,20,01,01,+07,+56.87982,-120.58930,02.5,04,052,3
031728,13,117,00,01,00,+08,+56.87957,-120.58868,01.0,08,052,3
031728,13,117,04,01,00,+07,+56.88003,-120.58917,01.6,06,052,3
031728,13,117,08,01,01,+07,+56.87969,-120.58871,01.5,07,052,3
031728,13,117,12,01,08,+12,+56.88097,-120.59184,01.1,07,052,3
031728,13,117,16,01,00,+01,+56.88149,-120.60382,01.0,08,052,3
031728,13,117,20,01,47,+02,+56.88204,-120.59713,01.1,07,049,3
031728,13,118,00,01,00,+01,+56.88002,-120.58962,01.2,07,047,3
031728,13,118,04,01,02,+02,+56.87996,-120.58891,01.1,06,042,3
031728,13,118,08,01,00,+03,+56.88147,-120.59103,00.9,07,042,3
031728,13,118,12,01,13,+11,+56.88043,-120.58950,01.4,05,052,3
031728,13,118,16,01,04,+10,+56.87960,-120.58828,00.8,09,042,3
031728,13,118,20,01,38,+05,+56.88050,-120.58422,03.0,04,045,3
031728,13,119,00,01,22,+03,+56.88940,-120.56085,01.4,09,042,3
031728,13,119,04,01,00,+00,+56.88949,-120.56192,00.0,00,060,3
031728,13,119,08,01,21,-05,+56.89229,-120.56372,01.5,07,052,3
031728,13,119,12,01,10,-02,+56.89259,-120.56044,01.4,06,047,3
031728,13,119,16,01,14,+02,+56.89235,-120.56034,02.0,05,037,3
031728,13,119,20,01,11,-03,+56.89328,-120.55763,01.9,04,046,3
031728,13,120,00,01,02,-04,+56.89380,-120.55809,01.7,07,037,3
031728,13,120,04,01,00,-15,+56.89232,-120.56333,00.9,09,043,3
031728,13,120,08,01,13,-04,+56.89228,-120.56029,03.3,05,047,3
031728,13,120,12,01,00,+16,+56.89310,-120.55783,01.1,08,047,3
031728,13,120,16,01,05,+09,+56.89149,-120.55371,02.0,07,047,3
031728,13,120,20,01,00,+05,+56.89234,-120.55357,01.6,05,047,3
031728,13,121,00,01,00,-02,+56.88888,-120.56172,01.0,09,052,3
031728,13,121,04,01,00,+01,+56.88884,-120.56160,00.8,10,047,3
031728,13,121,08,01,60,+02,+56.88717,-120.56472,03.3,06,052,3
031728,13,121,12,01,00,+11,+56.87759,-120.58674,01.1,07,052,3
031728,13,121,16,01,00,+12,+56.87715,-120.58631,01.1,09,052,3
031728,13,121,20,01,00,+09,+56.87532,-120.58901,01.6,05,042,3
031728,13,122,00,01,00,+07,+56.87384,-120.58816,04.3,04,047,3
031728,13,122,04,01,02,+06,+56.87335,-120.58854,02.5,05,047,3
031728,13,122,08,01,09,+06,+56.88149,-120.60219,01.8,07,042,3
031728,13,122,12,01,01,+15,+56.88802,-120.59693,01.3,07,040,3
031728,13,122,16,01,14,+17,+56.89050,-120.58792,02.4,05,053,3
031728,13,122,20,01,02,+13,+56.88879,-120.57942,01.8,06,052,3
031728,13,123,00,01,02,+07,+56.89107,-120.58869,01.1,07,052,3
031728,13,123,04,01,08,+02,+56.89082,-120.58518,00.9,08,052,3
031728,13,123,08,01,08,+09,+56.88589,-120.57437,01.7,05,052,3
031728,13,123,12,01,02,+31,+56.88585,-120.57334,01.2,08,047,3
031728,13,123,16,01,12,+27,+56.89006,-120.55898,02.0,06,042,3
031728,13,123,20,01,04,+16,+56.88885,-120.55551,02.4,06,052,3
031728,13,124,00,01,00,+10,+56.89184,-120.55162,01.1,08,052,3
031728,13,124,04,01,00,+10,+56.89273,-120.55129,01.1,08,038,3
031728,13,124,08,01,08,+16,+56.88944,-120.55502,01.8,05,042,3
031728,13,124,12,01,07,+19,+56.89174,-120.55387,01.4,08,047,3
031728,13,124,16,01,02,+26,+56.88943,-120.55487,01.6,06,047,3
031728,13,124,20,01,00,+16,+56.89207,-120.55400,01.1,06,047,3
031728,13,125,00,01,23,+10,+56.89196,-120.55210,01.0,09,047,3
031728,13,125,04,01,00,+05,+56.89258,-120.55149,01.1,09,047,3
031728,13,125,08,01,07,+18,+56.88561,-120.54975,01.4,08,047,3
031728,13,125,12,01,17,+25,+56.89164,-120.55402,01.6,07,052,3
031728,13,125,16,01,01,+26,+56.89208,-120.55384,01.4,08,047,3
031728,13,125,20,01,08,+23,+56.89066,-120.55697,01.7,05,052,3
031728,13,126,00,01,13,+05,+56.89042,-120.55731,01.0,07,047,3
031728,13,126,04,01,00,+10,+56.89046,-120.55823,00.8,09,047,3
031728,13,126,08,01,00,+14,+56.89163,-120.55372,03.0,06,047,3
031728,13,126,16,01,07,+16,+56.89342,-120.55199,01.9,06,042,3
031728,13,126,20,01,10,+12,+56.88928,-120.55310,02.4,05,047,3
031728,13,127,00,01,00,+06,+56.89088,-120.55789,01.6,05,042,3
031728,13,127,04,01,05,+06,+56.89061,-120.55745,02.3,06,053,3
031728,13,127,08,01,08,+04,+56.88944,-120.55237,01.5,05,057,3
031728,13,127,12,01,32,+19,+56.88911,-120.55371,00.9,09,043,3
031728,13,127,16,01,00,+27,+56.89070,-120.55742,01.0,08,042,3
031728,13,127,20,01,06,+16,+56.88762,-120.55531,01.6,05,047,3
031728,13,128,00,01,00,+05,+56.89025,-120.55815,00.9,09,042,3
031728,13,128,04,01,16,+04,+56.89073,-120.55797,00.8,09,049,3
031728,13,128,08,01,29,+11,+56.88886,-120.55173,00.9,09,047,3
031728,13,128,12,01,00,+27,+56.91021,-120.56868,01.5,06,041,3
031728,13,128,16,01,00,+25,+56.91037,-120.57009,02.5,05,047,3
031728,13,128,20,01,12,+18,+56.89892,-120.57980,02.3,06,052,3
031728,13,129,00,01,07,+06,+56.89496,-120.55870,01.4,06,052,3
031728,13,129,04,01,11,+08,+56.89489,-120.55799,02.3,05,057,3
031728,13,129,08,01,20,+15,+56.88936,-120.55237,01.5,07,057,3
031728,13,129,12,01,00,+26,+56.89056,-120.55733,01.0,08,037,3
031728,13,129,16,01,11,+22,+56.89244,-120.55329,01.7,08,047,3
031728,13,129,20,01,02,+17,+56.89273,-120.55356,01.1,06,047,3
031728,13,130,00,01,16,+06,+56.89232,-120.55180,01.5,06,047,3
031728,13,130,04,01,00,+12,+56.89284,-120.55089,01.6,07,047,3
031728,13,130,08,01,20,+10,+56.89340,-120.55330,01.5,05,060,2
031728,13,130,12,01,10,+20,+56.92505,-120.52890,01.2,09,047,3
031728,13,130,16,01,77,+24,+56.94069,-120.52709,02.3,05,037,3
031728,13,130,20,01,05,+18,+56.96207,-120.52616,01.8,05,047,3
031728,13,131,04,02,01,+05,+56.97923,-120.47962,01.7,09,049,3
031728,13,131,08,01,00,+10,+56.97764,-120.45363,01.4,07,048,3
031728,13,131,16,02,04,+26,+57.04236,-120.42948,01.2,09,054,3
031728,13,131,20,01,00,+22,+57.04150,-120.43019,01.3,08,048,3
031728,13,132,00,01,00,+16,+57.05198,-120.41985,00.9,07,042,3
